Park,Best_Model,Forecast_Month,Predicted_Visits,Unit Code,Park Type,Region,State,Year,Month,_source_file
African Burial Ground NM,SARIMA,01-05-2028,1321,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
African Burial Ground NM,SARIMA,01-06-2028,1279,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
African Burial Ground NM,SARIMA,01-07-2028,1319,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
African Burial Ground NM,SARIMA,01-08-2028,281,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
African Burial Ground NM,SARIMA,01-09-2028,0,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
African Burial Ground NM,SARIMA,01-10-2028,1550,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
African Burial Ground NM,SARIMA,01-11-2028,0,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
African Burial Ground NM,SARIMA,01-12-2028,0,AFBG,National Monument,Northeast,NY,2010,1,African_Burial_Ground_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-01-2025,338,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-02-2025,389,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-03-2025,589,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-04-2025,789,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-05-2025,1850,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-06-2025,3060,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-07-2025,3611,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-08-2025,3252,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-09-2025,2069,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-10-2025,1087,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-11-2025,531,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-12-2025,399,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-01-2026,393,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-02-2026,421,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-03-2026,602,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-04-2026,808,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-05-2026,1834,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-06-2026,3032,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-07-2026,3603,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-08-2026,3296,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-09-2026,2047,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-10-2026,1078,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-11-2026,552,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-12-2026,426,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-01-2027,412,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-02-2027,439,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-03-2027,619,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-04-2027,825,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-05-2027,1848,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-06-2027,3046,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-07-2027,3619,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-08-2027,3314,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-09-2027,2061,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-10-2027,1093,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-11-2027,569,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-12-2027,443,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-01-2028,429,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-02-2028,455,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-03-2028,636,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-04-2028,842,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-05-2028,1865,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-06-2028,3063,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-07-2028,3635,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-08-2028,3331,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-09-2028,2078,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-10-2028,1110,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-11-2028,586,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Agate Fossil Beds NM,SARIMA,01-12-2028,460,AGFO,National Monument,Midwest,NE,1979,1,Agate_Fossil_Beds_NM_recreation_visits.xlsx
Alagnak WR,ETS,01-01-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-02-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-03-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-04-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-05-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-06-2025,21,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-07-2025,121,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-08-2025,81,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-09-2025,23,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-10-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-11-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-12-2025,2,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-01-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-02-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-03-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-04-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-05-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-06-2026,22,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-07-2026,122,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-08-2026,82,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-09-2026,24,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-10-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-11-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-12-2026,3,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-01-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-02-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-03-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-04-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-05-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-06-2027,23,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-07-2027,123,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-08-2027,82,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-09-2027,25,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-10-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-11-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-12-2027,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-01-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-02-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-03-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-04-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-05-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-06-2028,24,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-07-2028,124,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-08-2028,83,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-09-2028,26,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-10-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-11-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alagnak WR,ETS,01-12-2028,4,ALAG,National Wild & Scenic River,Alaska,AK,2021,1,Alagnak_WR_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-01-2025,465,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-02-2025,497,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-03-2025,634,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-04-2025,731,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-05-2025,1109,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-06-2025,878,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-07-2025,869,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-08-2025,781,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-09-2025,699,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-10-2025,929,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-11-2025,594,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-12-2025,495,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-01-2026,490,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-02-2026,519,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-03-2026,657,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-04-2026,759,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-05-2026,1147,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-06-2026,901,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-07-2026,893,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-08-2026,792,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-09-2026,727,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-10-2026,978,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-11-2026,612,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-12-2026,521,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-01-2027,516,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-02-2027,541,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-03-2027,680,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-04-2027,787,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-05-2027,1185,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-06-2027,924,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-07-2027,917,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-08-2027,803,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-09-2027,757,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-10-2027,1026,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-11-2027,631,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-12-2027,547,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-01-2028,541,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-02-2028,563,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-03-2028,717,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-04-2028,809,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-05-2028,1177,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-06-2028,961,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-07-2028,950,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-08-2028,876,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-09-2028,777,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-10-2028,986,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-11-2028,680,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Alibates Flint Quarries NM,Prophet,01-12-2028,574,ALFL,National Monument,Intermountain,TX,1979,1,Alibates_Flint_Quarries_NM_recreation_visits.xlsx
Allegheny Portage Railroad NHS,SARIMA,01-01-2025,8447,ALPO,National Historic Site,Northeast,PA,1979,1,Allegheny_Portage_Railroad_NHS_recreation_visits.xlsx
Allegheny Portage Railroad NHS,SARIMA,01-02-2025,11314,ALPO,National Historic Site,Northeast,PA,1979,1,Allegheny_Portage_Railroad_NHS_recreation_visits.xlsx
Allegheny Portage Railroad NHS,SARIMA,01-03-2025,13950,ALPO,National Historic Site,Northeast,PA,1979,1,Allegheny_Portage_Railroad_NHS_recreation_visits.xlsx
Allegheny Portage Railroad NHS,SARIMA,01-04-2025,16957,ALPO,National Historic Site,Northeast,PA,1979,1,Allegheny_Portage_Railroad_NHS_recreation_visits.xlsx
Allegheny Portage Railroad NHS,SARIMA,01-05-2025,17934,ALPO,National Historic Site,Northeast,PA,1979,1,Allegheny_Portage_Railroad_NHS_recreation_visits.xlsx
Allegheny Portage Railroad NHS,SARIMA,01-06-2025,20298,ALPO,National Historic Site,Northeast,PA,1979,1,Allegheny_Portage_Railroad_NHS_recreation_visits.xlsx
Allegheny Portage Railroad NHS,SARIMA,01-07-2025,22487,ALPO,National Historic Site,Northeast,PA,1979,1,Allegheny_Portage_Railroad_NHS_recreation_visits.xlsx
